id,pI,M
NZ_CP034778.1_4086,7.6887,18034.76
NZ_CP034778.1_4087,5.5609,63071.45
NZ_CP034778.1_4088,6.3131,35871.27
NZ_CP034778.1_4089,5.4773,57514.12
NZ_CP034778.1_4090,4.9431,39502.00
NZ_CP034778.1_4091,6.6263,49828.76
NZ_CP034778.1_4092,4.6337,22581.49
NZ_CP034778.1_4093,7.2786,74848.82
NZ_CP034778.1_4094,6.2365,31510.36
NZ_CP034778.1_4096,5.6777,27221.54
NZ_CP034778.1_4097,5.8641,33828.02
NZ_CP034778.1_4098,9.9851,48149.72
NZ_CP034778.1_4099,9.9008,42558.89
NZ_CP034778.1_4101,7.0955,64137.11
NZ_CP034778.1_4102,8.5345,36064.45
NZ_CP034778.1_4103,10.2310,58917.33
NZ_CP034778.1_4104,7.2166,25155.10
NZ_CP034778.1_4105,10.7654,28407.34
NZ_CP034778.1_4106,6.5059,32192.47
NZ_CP034778.1_4107,4.9628,61614.61
NZ_CP034778.1_4108,6.4698,55839.57
NZ_CP034778.1_4109,6.4320,25549.03
NZ_CP034778.1_4110,7.1182,89471.18
NZ_CP034778.1_4111,4.8796,109602.93
NZ_CP034778.1_4112,7.7569,25010.81
NZ_CP034778.1_4113,7.0724,20104.10
NZ_CP034778.1_4114,8.4751,48151.65
NZ_CP034778.1_4115,7.3330,60786.12
NZ_CP034778.1_4116,7.2526,26198.98
NZ_CP034778.1_4117,10.0522,30959.58
NZ_CP034778.1_4118,5.0262,88488.51
NZ_CP034778.1_4119,6.9079,47062.48
NZ_CP034778.1_4120,5.3432,35103.73
NZ_CP034778.1_4121,8.2200,30613.42
NZ_CP034778.1_4122,5.1160,13998.84
NZ_CP034778.1_4123,4.7375,31607.84
NZ_CP034778.1_4124,4.4541,17965.31
NZ_CP034778.1_4125,6.1680,67349.25
NZ_CP034778.1_4126,7.0133,20161.20
NZ_CP034778.1_4128,4.8762,117997.88
NZ_CP034778.1_4129,5.9767,41216.68
NZ_CP034778.1_4130,5.8578,28705.69
NZ_CP034778.1_4131,7.7366,22625.91
NZ_CP034778.1_4132,8.6104,34340.47
NZ_CP034778.1_4134,4.8109,32730.72
NZ_CP034778.1_4135,4.8389,34447.09
NZ_CP034778.1_4136,4.1658,16155.11
NZ_CP034778.1_4137,8.0610,18325.55
NZ_CP034778.1_4138,5.7679,105901.58
NZ_CP034778.1_4139,9.1739,34371.61
NZ_CP034778.1_4141,5.9593,34034.15
NZ_CP034778.1_4142,9.9928,43249.09
NZ_CP034778.1_4143,8.0962,41010.33
NZ_CP034778.1_4144,4.5785,69108.80
NZ_CP034778.1_4147,8.4502,20087.02
NZ_CP034778.1_4148,9.5605,46699.92
NZ_CP034778.1_4149,4.8895,21289.45
NZ_CP034778.1_4150,4.7213,35266.26
NZ_CP034778.1_4151,9.8482,51749.03
NZ_CP034778.1_4152,6.9780,29560.82
NZ_CP034778.1_4154,5.4549,46679.48
NZ_CP034778.1_4155,5.9506,33249.31
NZ_CP034778.1_4156,5.7801,88520.47
NZ_CP034778.1_4157,6.2301,25057.71
NZ_CP034778.1_4158,5.0948,27271.98
NZ_CP034778.1_4159,6.5223,50031.18
NZ_CP034778.1_4160,9.6369,52397.27
NZ_CP034778.1_4161,7.5750,25778.89
NZ_CP034778.1_4163,8.0863,33328.23
NZ_CP034778.1_4164,6.1597,23868.01
NZ_CP034778.1_4165,4.9681,18330.51
NZ_CP034778.1_4166,5.1819,12397.17
NZ_CP034778.1_4167,8.0914,73129.65
NZ_CP034778.1_4168,5.4779,62236.69
NZ_CP034778.1_4169,6.1043,47187.65
NZ_CP034778.1_4170,7.5285,49431.01
NZ_CP034778.1_4171,5.4346,35163.74
NZ_CP034778.1_4173,5.6286,37747.47
NZ_CP034778.1_4174,5.6420,25944.89
NZ_CP034778.1_4175,4.8799,44264.84
NZ_CP034778.1_4176,4.8335,47044.93
NZ_CP034778.1_4177,5.1884,27712.68
NZ_CP034778.1_4178,6.5186,44115.16
NZ_CP034778.1_4179,6.9187,29138.68
NZ_CP034778.1_4180,9.0783,39582.64
NZ_CP034778.1_4182,7.8960,21313.99
NZ_CP034778.1_4183,5.6860,59629.27
NZ_CP034778.1_4184,4.3606,25302.58
NZ_CP034778.1_4185,4.6134,16521.74
NZ_CP034778.1_4187,6.1794,37376.39
NZ_CP034778.1_4189,8.8337,39590.33
NZ_CP034778.1_4191,7.3051,49285.70
NZ_CP034778.1_4192,6.3454,16516.06
NZ_CP034778.1_4195,8.1683,33835.09
NZ_CP034778.1_4196,6.7965,43830.06
NZ_CP034778.1_4200,8.8091,28491.77
NZ_CP034778.1_4202,6.5659,85234.74
NZ_CP034778.1_4203,8.0220,35861.32
NZ_CP034778.1_4204,5.5813,38504.09
NZ_CP034778.1_4205,6.5136,39195.12
NZ_CP034778.1_4206,9.9649,31515.42
NZ_CP034778.1_4207,4.5851,26937.02
NZ_CP034778.1_4208,8.2159,17244.07
NZ_CP034778.1_4210,5.6986,103850.28
NZ_CP034778.1_4212,5.5979,19571.55
NZ_CP034778.1_4213,7.1938,31187.30
NZ_CP034778.1_4214,7.1899,21003.30
NZ_CP034778.1_4216,9.7280,53129.32
NZ_CP034778.1_4217,5.1246,14095.08
NZ_CP034778.1_4218,5.8605,52677.89
NZ_CP034778.1_4219,5.3929,44135.94
NZ_CP034778.1_4220,5.3671,35533.36
NZ_CP034778.1_4221,9.4274,57782.19
NZ_CP034778.1_4222,6.5984,55920.02
NZ_CP034778.1_4223,5.0639,33359.31
NZ_CP034778.1_4224,8.9855,30700.53
NZ_CP034778.1_4225,4.7830,33944.37
NZ_CP034778.1_4226,6.9777,39837.65
NZ_CP034778.1_4228,9.2644,44338.13
NZ_CP034778.1_4230,5.7430,22595.62
NZ_CP034778.1_4231,4.5159,28660.51
NZ_CP034778.1_4232,6.4333,52982.65
NZ_CP034778.1_4235,5.3748,29583.77
NZ_CP034778.1_4236,5.6301,28400.39
NZ_CP034778.1_4237,10.1561,49873.05
NZ_CP034778.1_4238,6.8356,34241.83
NZ_CP034778.1_4239,6.1541,58855.93
NZ_CP034778.1_4240,6.6638,18420.31
NZ_CP034778.1_4241,9.1862,77163.70
NZ_CP034778.1_4243,4.4486,35741.80
NZ_CP034778.1_4245,6.1058,49598.41
NZ_CP034778.1_4246,7.8260,34116.27
NZ_CP034778.1_4247,9.4204,30326.64
NZ_CP034778.1_4248,11.5093,23921.91
NZ_CP034778.1_4249,8.9064,48819.50
NZ_CP034778.1_4250,10.3557,45027.64
NZ_CP034778.1_4252,4.9847,42671.94
NZ_CP034778.1_4253,6.5057,26824.67
NZ_CP034778.1_4256,9.1351,39597.87
NZ_CP034778.1_4259,8.4601,52956.59
NZ_CP034778.1_4261,5.8942,15421.48
NZ_CP034778.1_4262,6.9640,33484.82
NZ_CP034778.1_4263,6.0288,29360.33
NZ_CP034778.1_4264,9.6328,33740.74
NZ_CP034778.1_4265,8.9188,34995.78
NZ_CP034778.1_4266,7.4475,54054.32
NZ_CP034778.1_4267,7.2561,35634.96
NZ_CP034778.1_4268,7.3329,36988.46
NZ_CP034778.1_4269,8.8062,38718.39
NZ_CP034778.1_4270,6.5212,100873.98
NZ_CP034778.1_4271,7.8230,41134.82
NZ_CP034778.1_4273,4.3002,42477.77
NZ_CP034778.1_4274,5.2631,19810.65
NZ_CP034778.1_4276,6.7676,53601.77
NZ_CP034778.1_4277,5.3990,25321.42
NZ_CP034778.1_4278,6.1694,50555.89
NZ_CP034778.1_4280,8.6348,45712.56
NZ_CP034778.1_4281,6.9043,115034.74
NZ_CP034778.1_4282,10.7328,12820.38
NZ_CP034778.1_4283,9.7447,19818.57
NZ_CP034778.1_4286,9.1460,25487.69
NZ_CP034778.1_4287,6.8843,47130.48
NZ_CP034778.1_4289,8.1356,46873.35
NZ_CP034778.1_4293,9.0492,36381.10
NZ_CP034778.1_4295,5.6870,49379.61
NZ_CP034778.1_4296,9.6525,54025.73
NZ_CP034778.1_4297,4.6972,63200.22
NZ_CP034778.1_4298,7.1901,23607.02
NZ_CP034778.1_4299,5.6432,8997.27
NZ_CP034778.1_4301,6.3802,84371.84
NZ_CP034778.1_4302,6.3570,17988.26
NZ_CP034778.1_4303,10.2455,10341.10
NZ_CP034778.1_4308,9.9506,33651.39
NZ_CP034778.1_4313,5.3319,37976.03
NZ_CP034778.1_4314,8.5714,33301.11
NZ_CP034778.1_4316,6.4739,129232.62
NZ_CP034778.1_4317,6.3031,50163.78
NZ_CP034778.1_4318,5.9073,54716.08
NZ_CP034778.1_4319,4.6034,34534.06
NZ_CP034778.1_4321,7.6838,33811.34
NZ_CP034778.1_4330,10.0701,63932.67
NZ_CP034778.1_4331,6.1703,24561.76
NZ_CP034778.1_4332,11.3470,44411.92
NZ_CP034778.1_4333,6.3079,36139.48
NZ_CP034778.1_4334,9.8091,32483.39
NZ_CP034778.1_4335,8.3671,33293.83
NZ_CP034778.1_4336,6.0262,30910.82
NZ_CP034778.1_4337,8.8378,40090.22
NZ_CP034778.1_4338,8.4696,48303.43
NZ_CP034778.1_4339,5.6276,33330.17
NZ_CP034778.1_4341,5.4187,36808.94
NZ_CP034778.1_4342,6.3077,70742.28
NZ_CP034778.1_4343,5.8399,70724.58
NZ_CP034778.1_4344,5.1827,31635.93
NZ_CP034778.1_4346,6.2842,30495.27
NZ_CP034778.1_4347,5.5966,53596.26
NZ_CP034778.1_4348,5.5700,30599.88
NZ_CP034778.1_4349,5.7449,54136.97
NZ_CP034778.1_4350,9.9073,39629.63
NZ_CP034778.1_4351,9.9870,40391.68
NZ_CP034778.1_4352,7.2115,54847.85
NZ_CP034778.1_4354,4.9736,108293.33
NZ_CP034778.1_4355,4.5714,18155.71
NZ_CP034778.1_4356,5.8717,29386.93
NZ_CP034778.1_4358,6.0475,36505.76
NZ_CP034778.1_4359,6.6834,27440.50
NZ_CP034778.1_4360,7.1109,50607.18
NZ_CP034778.1_4361,4.9551,58433.31
NZ_CP034778.1_4362,4.8126,30537.52
NZ_CP034778.1_4363,5.7193,36238.29
NZ_CP034778.1_4364,4.7848,16606.13
NZ_CP034778.1_4365,6.0418,34237.15
NZ_CP034778.1_4366,6.9196,17131.65
NZ_CP034778.1_4367,4.8363,13589.50
NZ_CP034778.1_4368,6.4736,99937.07
NZ_CP034778.1_4369,7.6637,34424.50
NZ_CP034778.1_4370,9.3407,50909.45
NZ_CP034778.1_4371,5.0688,63383.97
NZ_CP034778.1_4372,9.0966,48652.02
NZ_CP034778.1_4373,5.8734,47592.15
NZ_CP034778.1_4374,6.5155,10911.94
NZ_CP034778.1_4376,6.7550,80044.67
NZ_CP034778.1_4377,7.4596,17377.90
NZ_CP034778.1_4378,10.3804,11155.97
NZ_CP034778.1_4380,5.0382,72390.92
NZ_CP034778.1_4381,6.3755,41012.83
NZ_CP034778.1_4382,6.3571,26134.93
NZ_CP034778.1_4383,6.4079,40027.03
NZ_CP034778.1_4384,5.8054,40708.41
NZ_CP034778.1_4391,5.3351,48099.23
NZ_CP034778.1_4392,4.9565,21318.12
NZ_CP034778.1_4394,6.6474,20219.81
NZ_CP034778.1_4395,6.0980,49817.20
NZ_CP034778.1_4396,5.8483,36746.81
NZ_CP034778.1_4397,9.5795,34851.47
NZ_CP034778.1_4398,10.6440,35208.32
NZ_CP034778.1_4399,7.9152,55039.76
NZ_CP034778.1_4400,8.6103,34137.47
NZ_CP034778.1_4401,4.6786,19721.49
NZ_CP034778.1_4405,7.0680,12958.46
NZ_CP034778.1_4407,9.4075,64707.06
NZ_CP034778.1_4408,6.1558,23309.12
NZ_CP034778.1_4409,4.5391,49494.46
NZ_CP034778.1_4411,5.8973,76129.54
NZ_CP034778.1_4412,9.1763,33825.82
NZ_CP034778.1_4415,5.3298,27368.86
NZ_CP034778.1_4416,6.3141,70611.13
NZ_CP034778.1_4417,6.5141,13647.70
NZ_CP034778.1_4418,4.9257,29170.91
NZ_CP034778.1_4419,7.3865,31724.88
NZ_CP034778.1_4421,6.1744,24768.62
NZ_CP034778.1_4422,9.3188,51234.34
NZ_CP034778.1_4423,4.4678,22247.08
NZ_CP034778.1_4425,6.5448,15793.09
NZ_CP034778.1_4426,11.1181,8986.43
NZ_CP034778.1_4428,5.0572,15116.90
NZ_CP034778.1_4431,10.1341,42331.65
NZ_CP034778.1_4432,6.3657,25254.56
NZ_CP034778.1_4433,6.0579,31875.67
NZ_CP034778.1_4434,4.9037,23471.98
NZ_CP034778.1_4435,4.6864,17082.52
NZ_CP034778.1_4436,7.5803,10824.54
NZ_CP034778.1_4437,8.2551,50644.44
NZ_CP034778.1_4438,6.5690,40094.81
NZ_CP034778.1_4439,8.2355,27363.52
NZ_CP034778.1_4443,8.1250,60561.62
NZ_CP034778.1_4444,6.3973,26533.64
NZ_CP034778.1_4445,8.6613,91815.75
NZ_CP034778.1_4446,8.4615,15649.20
NZ_CP034778.1_4447,5.1129,47165.82
NZ_CP034778.1_4450,7.6390,37614.76
NZ_CP034778.1_4451,6.0409,45581.88
NZ_CP034778.1_4452,5.8680,48069.98
NZ_CP034778.1_4453,7.9027,11003.21
NZ_CP034778.1_4454,5.8683,34844.90
NZ_CP034778.1_4455,6.7984,67676.30
NZ_CP034778.1_4456,9.1471,48433.51
NZ_CP034778.1_4457,4.4094,16981.28
NZ_CP034778.1_4458,6.5529,52751.20
NZ_CP034778.1_4459,7.5012,42969.69
NZ_CP034778.1_4460,8.9981,26793.89
NZ_CP034778.1_4461,5.0874,20748.56
NZ_CP034778.1_4462,6.1395,39235.18
NZ_CP034778.1_4463,6.3709,35494.83
NZ_CP034778.1_4464,6.9394,123944.26
NZ_CP034778.1_4466,4.9286,36845.86
NZ_CP034778.1_4467,5.9991,65596.20
NZ_CP034778.1_4468,7.3349,27221.28
NZ_CP034778.1_4471,6.5200,19938.81
NZ_CP034778.1_4472,10.3247,10809.11
NZ_CP034778.1_4475,4.6454,20603.37
NZ_CP034778.1_4476,6.9113,38566.47
NZ_CP034778.1_4484,8.2201,74911.26
NZ_CP034778.1_4487,4.5641,57125.53
NZ_CP034778.1_4488,5.1668,10374.00
NZ_CP034778.1_4491,4.8604,52080.68
NZ_CP034778.1_4492,7.4305,45812.02
NZ_CP034778.1_4493,4.4181,11739.42
NZ_CP034778.1_4494,6.9236,64726.43
NZ_CP034778.1_4500,7.0589,76643.15
NZ_CP034778.1_4501,9.5144,50415.45
NZ_CP034778.1_4503,7.0566,27690.58
NZ_CP034778.1_4504,10.2593,26913.38
NZ_CP034778.1_4505,7.4209,34432.09
NZ_CP034778.1_4509,8.6765,51920.47
NZ_CP034778.1_4510,5.7073,50361.71
NZ_CP034778.1_4511,9.2473,36189.60
NZ_CP034778.1_4512,7.6273,54800.69
NZ_CP034778.1_4513,5.1794,12277.06
NZ_CP034778.1_4514,4.2784,15624.74
NZ_CP034778.1_4515,8.8211,27814.78
NZ_CP034778.1_4518,4.7727,39060.09
NZ_CP034778.1_4519,5.0637,32061.51
NZ_CP034778.1_4520,7.9661,27934.12
NZ_CP034778.1_4521,9.6063,24708.49
NZ_CP034778.1_4522,6.4389,41944.28
NZ_CP034778.1_4524,7.0223,27902.93
NZ_CP034778.1_4526,8.6470,83569.02
NZ_CP034778.1_4527,6.9867,55085.84
NZ_CP034778.1_4528,9.2586,34649.39
NZ_CP034778.1_4529,6.0737,32619.49
NZ_CP034778.1_4530,6.0834,36686.89
NZ_CP034778.1_4532,10.0894,28582.94
NZ_CP034778.1_4533,6.0274,26399.45
NZ_CP034778.1_4534,9.6812,15198.52
NZ_CP034778.1_4535,4.7999,62504.50
NZ_CP034778.1_4537,9.4760,47122.25
NZ_CP034778.1_4538,5.8304,71996.77
NZ_CP034778.1_4540,9.8983,59125.17
NZ_CP034778.1_4546,10.0203,24600.51
NZ_CP034778.1_4548,5.4462,33316.72
NZ_CP034778.1_4549,6.2879,60105.20
NZ_CP034778.1_4550,8.0398,45650.45
NZ_CP034778.1_4552,9.9980,16970.59
NZ_CP034778.1_4553,9.5015,13115.98
NZ_CP034778.1_4554,7.6378,60360.33
NZ_CP034778.1_4556,10.2287,31724.12
NZ_CP034778.1_4557,9.7942,29858.11
NZ_CP034778.1_4559,8.3342,37436.27
NZ_CP034778.1_4560,5.0002,28336.21
NZ_CP034778.1_4561,9.4538,21053.81
NZ_CP034778.1_4563,4.6010,27377.98
NZ_CP034778.1_4565,5.5900,88933.15
NZ_CP034778.1_4566,6.4551,63686.44
NZ_CP034778.1_4567,9.9532,14605.00
NZ_CP034778.1_4568,5.5065,82681.23
NZ_CP034778.1_4569,10.0294,59135.35
NZ_CP034778.1_4570,5.2379,18711.70
NZ_CP034778.1_4571,6.5837,103973.62
NZ_CP034778.1_4573,6.1360,15483.66
NZ_CP034778.1_4575,5.9302,43259.38
NZ_CP034778.1_4576,6.7216,38998.76
NZ_CP034778.1_4577,4.6783,52465.15
NZ_CP034778.1_4578,6.8835,35199.20
NZ_CP034778.1_4580,6.4343,34915.07
NZ_CP034778.1_4582,6.8367,19120.08
NZ_CP034778.1_4583,5.1769,8308.18
NZ_CP034778.1_4584,10.5359,47389.77
NZ_CP034778.1_4585,6.3671,22303.62
NZ_CP034778.1_4586,6.7892,13148.43
NZ_CP034778.1_4587,8.8532,91291.45
NZ_CP034778.1_4588,9.0539,32386.45
NZ_CP034778.1_4591,4.5612,47762.60
NZ_CP034778.1_4592,6.7449,40643.02
NZ_CP034778.1_4593,8.5346,43256.66
NZ_CP034778.1_4594,8.2322,57129.71
NZ_CP034778.1_4595,9.2987,32235.42
NZ_CP034778.1_4597,5.9675,44992.77
NZ_CP034778.1_4598,6.5099,26350.24
NZ_CP034778.1_4600,4.2214,13229.19
NZ_CP034778.1_4602,6.4933,16241.55
NZ_CP034778.1_4603,6.1761,61328.40
NZ_CP034778.1_4604,5.0023,48431.60
NZ_CP034778.1_4605,9.7827,32698.50
NZ_CP034778.1_4607,10.3923,32556.53
NZ_CP034778.1_4608,5.6596,35251.11
NZ_CP034778.1_4609,7.6182,29014.87
NZ_CP034778.1_4611,7.5095,18456.29
NZ_CP034778.1_4612,5.1360,27874.11
NZ_CP034778.1_4613,10.0246,29181.74
NZ_CP034778.1_4614,5.7399,44796.88
NZ_CP034778.1_4615,8.7846,28696.10
NZ_CP034778.1_4616,7.4565,59429.85
NZ_CP034778.1_4617,4.6522,135796.80
NZ_CP034778.1_4618,8.1605,29774.19
NZ_CP034778.1_4619,7.0097,68844.17
NZ_CP034778.1_4620,5.1734,48398.56
NZ_CP034778.1_4621,5.3754,60275.57
NZ_CP034778.1_4622,5.1922,35692.41
NZ_CP034778.1_4625,5.8359,57190.01
NZ_CP034778.1_4626,4.5495,45911.94
NZ_CP034778.1_4627,5.6690,48820.83
NZ_CP034778.1_4628,10.3449,51282.08
NZ_CP034778.1_4631,10.3729,9476.90
NZ_CP034778.1_4633,7.5618,24883.69
NZ_CP034778.1_4634,6.3197,39222.10
NZ_CP034778.1_4635,6.2291,29548.79
NZ_CP034778.1_4637,6.0965,70785.24
NZ_CP034778.1_4638,5.2628,23015.23
NZ_CP034778.1_4639,8.0486,26961.17
NZ_CP034778.1_4641,5.1148,26787.21
NZ_CP034778.1_4642,7.5507,43097.09
NZ_CP034778.1_4643,6.4038,58028.38
NZ_CP034778.1_4644,8.1958,10905.07
NZ_CP034778.1_4646,7.8959,47878.22
NZ_CP034778.1_4647,6.8577,155262.25
NZ_CP034778.1_4648,4.9450,150515.14
NZ_CP034778.1_4649,4.3054,12341.22
NZ_CP034778.1_4650,9.5059,17800.68
NZ_CP034778.1_4651,10.3497,24744.61
NZ_CP034778.1_4652,10.3236,14875.38
NZ_CP034778.1_4653,6.8185,20545.54
NZ_CP034778.1_4654,11.4629,13615.40
NZ_CP034778.1_4655,5.1326,43246.45
NZ_CP034778.1_4656,7.1469,35281.42
NZ_CP034778.1_4657,5.2559,35431.73
NZ_CP034778.1_4658,6.7348,37822.15
NZ_CP034778.1_4660,9.7789,52866.79
NZ_CP034778.1_4661,6.0021,21488.59
NZ_CP034778.1_4662,6.1399,50170.11
NZ_CP034778.1_4663,6.5295,79290.62
NZ_CP034778.1_4664,6.7873,41019.19
NZ_CP034778.1_4665,4.6850,26383.10
NZ_CP034778.1_4666,5.5464,55187.49
NZ_CP034778.1_4667,5.6359,18285.08
NZ_CP034778.1_4668,4.8731,28768.68
NZ_CP034778.1_4669,5.6514,28861.41
NZ_CP034778.1_4671,7.5401,9019.38
NZ_CP034778.1_4672,7.1999,63464.88
NZ_CP034778.1_4674,7.2132,28147.31
NZ_CP034778.1_4675,5.0834,55231.24
NZ_CP034778.1_4676,6.2457,27053.02
NZ_CP034778.1_4677,6.5085,29584.40
NZ_CP034778.1_4678,5.6418,84518.34
NZ_CP034778.1_4679,8.0587,35548.92
NZ_CP034778.1_4680,9.8051,33443.55
NZ_CP034778.1_4681,5.1679,30066.12
NZ_CP034778.1_4683,11.0755,22252.51
NZ_CP034778.1_4684,5.9152,34318.48
NZ_CP034778.1_4685,10.8850,22475.13
NZ_CP034778.1_4686,7.2885,68255.54
NZ_CP034778.1_4689,10.4090,33431.23
NZ_CP034778.1_4690,4.4767,36667.79
NZ_CP034778.1_4691,6.3458,81893.74
NZ_CP034778.1_4692,6.7989,26705.45
NZ_CP034778.1_4693,10.1842,33459.40
NZ_CP034778.1_4695,6.3055,30077.36
NZ_CP034778.1_4699,5.5367,34334.46
NZ_CP034778.1_4700,7.1976,27576.68
NZ_CP034778.1_4701,4.4546,42848.89
NZ_CP034778.1_4702,8.7675,45020.89
NZ_CP034778.1_4704,9.6982,50143.66
NZ_CP034778.1_4705,10.0958,28185.61
NZ_CP034778.1_4708,10.3691,44639.03
NZ_CP034778.1_4709,5.4698,42212.28
NZ_CP034778.1_4711,5.4829,32796.63
NZ_CP034778.1_4712,5.8884,39681.57
NZ_CP034778.1_4713,5.1592,45637.38
NZ_CP034778.1_4714,5.8640,40162.10
NZ_CP034778.1_4716,10.6175,40830.17
NZ_CP034778.1_4717,7.2990,47022.18
NZ_CP034778.1_4718,4.4735,11850.68
NZ_CP034778.1_4719,7.2815,47107.82
NZ_CP034778.1_4720,6.2972,55356.86
NZ_CP034778.1_4721,6.9142,34773.98
NZ_CP034778.1_4722,6.0519,37533.57
NZ_CP034778.1_4723,7.9467,25569.75
NZ_CP034778.1_4724,7.0032,76880.89
NZ_CP034778.1_4725,10.1676,10306.15
NZ_CP034778.1_4726,9.6368,10276.07
NZ_CP034778.1_4727,5.0180,53951.87
NZ_CP034778.1_4728,6.7406,33027.03
NZ_CP034778.1_4729,6.1406,56219.34
NZ_CP034778.1_4730,5.5422,65719.85
NZ_CP034778.1_4731,5.8712,33912.49
NZ_CP034778.1_4733,5.0485,58957.60
NZ_CP034778.1_4734,8.4747,55187.59
NZ_CP034778.1_4737,5.2323,31283.19
NZ_CP034778.1_4738,4.9809,68090.67
NZ_CP034778.1_4739,6.2905,41858.78
NZ_CP034778.1_4741,9.7698,24103.52
NZ_CP034778.1_4742,6.5397,51532.35
NZ_CP034778.1_4743,6.4470,34259.79
NZ_CP034778.1_4744,5.0236,50101.06
NZ_CP034778.1_4745,5.0694,26880.11
NZ_CP034778.1_4746,6.3098,35787.98
NZ_CP034778.1_4747,5.9201,42394.38
NZ_CP034778.1_4748,5.8668,98946.38
NZ_CP034778.1_4749,6.2815,24583.62
NZ_CP034778.1_4750,8.3780,37656.92
NZ_CP034778.1_4751,4.8665,23294.03
NZ_CP034778.1_4752,10.2085,27929.40
NZ_CP034778.1_4753,4.3759,15255.25
NZ_CP034778.1_4755,6.8844,33116.80
NZ_CP034778.1_4756,7.9697,33229.40
NZ_CP034778.1_4757,4.8182,13178.16
NZ_CP034778.1_4758,6.4557,56652.30
NZ_CP034778.1_4760,5.7795,88713.92
NZ_CP034778.1_4761,5.6266,41528.25
NZ_CP034778.1_4763,9.9075,7741.90
NZ_CP034778.1_4764,8.7955,81318.33
NZ_CP034778.1_4765,6.9899,37734.58
NZ_CP034778.1_4767,6.3563,18999.74
NZ_CP034778.1_4768,5.1359,49702.99
NZ_CP034778.1_4769,9.4311,33060.29
NZ_CP034778.1_4770,3.7974,17385.37
NZ_CP034778.1_4771,5.8864,34984.26
NZ_CP034778.1_4772,6.6066,32886.09
NZ_CP034778.1_4774,5.3750,26272.09
NZ_CP034778.1_4775,5.7590,51716.24
NZ_CP034778.1_4776,6.8800,25210.41
NZ_CP034778.1_4777,6.7291,22984.91
NZ_CP034778.1_4778,9.8008,37171.57
NZ_CP034778.1_4779,7.8886,32205.67
NZ_CP034778.1_4780,6.7599,32001.07
NZ_CP034778.1_4781,5.0458,53503.78
NZ_CP034778.1_4782,5.7090,47139.29
NZ_CP034778.1_4783,4.9668,30387.75
NZ_CP034778.1_4784,8.6304,34048.22
NZ_CP034778.1_4785,5.8994,55176.72
NZ_CP034778.1_4786,9.6327,34522.47
NZ_CP034778.1_4787,9.9563,35769.93
NZ_CP034778.1_4788,4.8226,40194.17
NZ_CP034778.1_4789,5.9135,12395.07
NZ_CP034778.1_4791,6.3438,79932.45
NZ_CP034778.1_4792,6.7268,36599.60
NZ_CP034778.1_4793,6.1107,19679.44
NZ_CP034778.1_4797,7.1917,30287.86
NZ_CP034778.1_4798,8.8147,21340.26
NZ_CP034778.1_4799,6.6635,89362.13
NZ_CP034778.1_4800,5.2169,33087.35
NZ_CP034778.1_4801,10.7689,24703.38
NZ_CP034778.1_4803,7.7809,14377.62
NZ_CP034778.1_4805,6.1808,33239.64
NZ_CP034778.1_4806,6.6538,37006.25
NZ_CP034778.1_4807,4.7485,15952.12
NZ_CP034778.1_4808,9.3884,32212.16
NZ_CP034778.1_4809,4.9120,22704.85
NZ_CP034778.1_4810,4.9549,67259.38
NZ_CP034778.1_4811,5.2309,51852.79
NZ_CP034778.1_4812,6.0851,38426.09
NZ_CP034778.1_4813,6.4638,52335.70
NZ_CP034778.1_4814,6.0248,52179.44
NZ_CP034778.1_4816,7.6025,23532.00
NZ_CP034778.1_4817,5.1214,103211.12
NZ_CP034778.1_4818,10.0033,34994.27
NZ_CP034778.1_4820,4.6583,38301.40
NZ_CP034778.1_4822,6.2359,21572.74
NZ_CP034778.1_4823,5.9312,18702.75
NZ_CP034778.1_4824,6.2319,26306.18
NZ_CP034778.1_4825,10.9731,50486.46
NZ_CP034778.1_4826,5.0255,35904.11
NZ_CP034778.1_4827,5.0503,32221.56
NZ_CP034778.1_4828,8.7937,31016.56
NZ_CP034778.1_4829,10.2440,33414.80
NZ_CP034778.1_4830,6.5461,55021.59
NZ_CP034778.1_4831,6.2225,15167.37
NZ_CP034778.1_4832,9.5036,69259.09
NZ_CP034778.1_4833,6.5209,56677.20
NZ_CP034778.1_4834,5.9059,55260.54
NZ_CP034778.1_4835,5.6026,36811.92
NZ_CP034778.1_4836,6.5200,16937.68
NZ_CP034778.1_4838,6.6014,70113.70
NZ_CP034778.1_4839,6.6026,23131.71
NZ_CP034778.1_4841,7.0955,30508.49
NZ_CP034778.1_4842,4.2291,8256.11
NZ_CP034778.1_4843,5.4436,17375.03
NZ_CP034778.1_4844,4.6810,19530.49
NZ_CP034778.1_4845,5.7919,55169.01
NZ_CP034778.1_4846,9.4965,31513.42
NZ_CP034778.1_4847,4.6224,50210.33
NZ_CP034778.1_4848,6.2370,15064.35
NZ_CP034778.1_4849,6.4078,49038.82
NZ_CP034778.1_4850,5.7554,66856.37
NZ_CP034778.1_4851,9.2253,36730.47
NZ_CP034778.1_4852,5.9598,34177.08
NZ_CP034778.1_4853,10.6217,32153.63
NZ_CP034778.1_4854,6.9237,28985.25
NZ_CP034778.1_4855,4.9392,27510.62
NZ_CP034778.1_4857,6.4324,43111.94
NZ_CP034778.1_4858,6.5867,25981.88
NZ_CP034778.1_4859,4.6035,24651.17
NZ_CP034778.1_4860,8.8009,46517.34
